alg_name: HEFT
wf_name: Montage_25
task_id: ID00000_000
	290.87600000000003
	290.87600000000003
	290.87600000000003
	290.87600000000003
	290.87600000000003
	280.1533333333333
	290.87600000000003
	290.87600000000003
	290.87600000000003
	280.1533333333333
	290.87600000000003
	290.87600000000003
	280.1533333333333
	290.87600000000003
	290.87600000000003
	290.87600000000003
	290.87600000000003
	290.87600000000003
	290.87600000000003
	290.87600000000003
task_id: ID00001_000
	436.3820231066616
	436.83002515927257
	285.8706666666667
	298.1546666666667
	436.97054398487904
	294.6266666666667
	437.4266704134465
	438.30324739059114
	436.7465080567369
	437.47595980816817
	436.3713159782092
	436.58682421781333
	437.5079619273127
	294.6266666666667
	295.7919956519075
	294.6133333333334
	285.8706666666667
	298.1546666666667
	436.82936693601545
	294.6133333333334
task_id: ID00002_000
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
	266.32666666666665
task_id: ID00003_000
	292.8693333333334
	292.782562684117
	292.8693333333334
	292.8693333333334
	284.28
	284.28
	284.28
	292.8693333333334
	292.8693333333334
	292.8693333333334
	266.32666666666665
	301.05052394237833
	294.48936874582125
	292.8693333333334
	292.8693333333334
	292.8688039924434
	301.66759546526276
	292.8693333333334
	292.8693333333334
	292.8693333333334
task_id: ID00004_000
	278.6586666666666
	278.6586666666666
	276.4293333333334
	292.75931265413806
	276.4293333333334
	269.74133333333333
	269.74133333333333
	286.71333333333337
	278.6586666666666
	269.74133333333333
	278.6586666666666
	269.74133333333333
	278.6586666666666
	278.6586666666666
	278.6586666666666
	276.4293333333334
	269.74133333333333
	269.74133333333333
	278.6586666666666
	269.74133333333333
task_id: ID00005_000
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
	280.0973333333333
